ID	SS02	SS04	SS06	SS08	SS10	SS12	SS14	AC	Gene_name_short	Protein_name	Species	Evalue
comp211708_c0	375.9	370.52	336.72	319.28	79.15	64.02	156.4	Q29361	RL35_PIG	"60S ribosomal protein L35"	"Sus scrofa (Pig)."	1e-52
comp211708_c0	375.9	370.52	336.72	319.28	79.15	64.02	156.4	Q4KLF8	ARPC5_RAT	"Actin-related protein 2/3 complex subunit 5"	"Rattus norvegicus (Rat)."	2e-47
comp226107_c1	373.21	437.69	376.27	359.07	53.13	47.55	165.89	P82929	RT34_BOVIN	"28S ribosomal protein S34, mitochondrial"	"Bos taurus (Bovine)."	0.0000000001
comp208566_c0	369.91	387.88	286.4	215.01	123.94	93.6	95.83	O43347	MSI1H_HUMAN	"RNA-binding protein Musashi homolog 1"	"Homo sapiens (Human)."	3e-61
comp208566_c0	369.91	387.88	286.4	215.01	123.94	93.6	95.83	O43347	MSI1H_HUMAN	"RNA-binding protein Musashi homolog 1"	"Homo sapiens (Human)."	8e-60
comp220311_c0	364.4	373.82	291.94	223.26	90.51	80.52	89.26	Q9C0D9	EPT1_HUMAN	"Ethanolaminephosphotransferase 1"	"Homo sapiens (Human)."	9e-113
comp220360_c1	362.37	274.96	173.26	98.53	129.06	119.57	69.82	Q9VFK6	SETD8_DROME	"Histone-lysine N-methyltransferase pr-set7"	"Drosophila melanogaster (Fruit f"	1e-57
comp220360_c1	362.37	274.96	173.26	98.53	129.06	119.57	69.82	Q071E0	SET8A_DANRE	"N-lysine methyltransferase SETD8-A"	"Danio rerio (Zebrafish) (Brachyd"	0.00000000001
comp220771_c5	356.69	175.2	321.87	688.45	515.63	630.05	988.59	Q9JI18	LRP1B_MOUSE	"Low-density lipoprotein receptor-related protein 1B"	"Mus musculus (Mouse)."	0.0000000000004
comp220771_c5	356.69	175.2	321.87	688.45	515.63	630.05	988.59	Q9DG68	RLA0_RANSY	"60S acidic ribosomal protein P0"	"Rana sylvatica (Wood frog)."	2e-154
comp206877_c1	354.68	346.28	281.92	272.45	77.99	68.87	132.61	O70338	RNH1_MOUSE	"Ribonuclease H1"	"Mus musculus (Mouse)."	3e-55
comp206877_c1	354.68	346.28	281.92	272.45	77.99	68.87	132.61	P62083	RS7_RAT	"40S ribosomal protein S7"	"Rattus norvegicus (Rat)."	7e-85
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	0.00000000001
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	0.000000000003
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	3e-18
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	5e-31
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	1e-29
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	3e-33
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	2e-32
comp219152_c1	353.01	238.18	91.58	57.68	50.21	46.5	33.79	O96790	DPGN_DIPMA	"Serine protease inhibitor dipetalogastin"	"Dipetalogaster maximus (Blood-su"	1e-28
comp210853_c0	349.32	218.12	190.39	229.11	60.71	54.83	112.41	P30050	RL12_HUMAN	"60S ribosomal protein L12"	"Homo sapiens (Human)."	4e-93
comp210853_c0	349.32	218.12	190.39	229.11	60.71	54.83	112.41	Q566Y1	ELP4_DANRE	"Elongator complex protein 4"	"Danio rerio (Zebrafish) (Brachyd"	5e-113
comp213806_c0	348.47	394.13	330.88	187.12	85	63.45	62.2	Q28165	PABP2_BOVIN	"Polyadenylate-binding protein 2"	"Bos taurus (Bovine)."	2e-77
comp218045_c0	343.4	505.43	415.59	295.18	77.08	73.48	148.91	Q08331	CALB2_MOUSE	Calretinin	"Mus musculus (Mouse)."	1e-25
comp212809_c0	339.49	443.38	368.01	281.46	165.03	158.15	242.83	Q8VE97	SRSF4_MOUSE	"Serine/arginine-rich splicing factor 4"	"Mus musculus (Mouse)."	1e-93
comp211664_c0	337.1	231.91	326.16	195.54	211.11	160.45	207	Q6P2Z0	BZW1_XENTR	"Basic leucine zipper and W2 domain-containing protein 1"	"Xenopus tropicalis (Western claw"	9e-173
comp214857_c0	334.95	354.69	221.09	193.43	116.23	107.32	128.97	Q8C419	GP158_MOUSE	"Probable G-protein coupled receptor 158"	"Mus musculus (Mouse)."	0.000000000000009
comp214857_c0	334.95	354.69	221.09	193.43	116.23	107.32	128.97	P55008	AIF1_HUMAN	"Allograft inflammatory factor 1"	"Homo sapiens (Human)."	1e-49
comp210893_c0	334.69	170.85	141.6	103.5	123.41	106.88	83.25	B6CHA3	UHRF1_XENLA	"E3 ubiquitin-protein ligase UHRF1"	"Xenopus laevis (African clawed f"	0
comp213390_c1	332.02	327.4	311.11	336.33	102.78	96.17	170.38	P54368	OAZ1_HUMAN	"Ornithine decarboxylase antizyme 1"	"Homo sapiens (Human)."	6e-35
comp209128_c0	330.68	23.81	15.67	9.96	20.66	12.5	2.74	Q6WYY1	PC11X_PANPA	"Protocadherin-11 X-linked"	"Pan paniscus (Pygmy chimpanzee) "	6e-129
comp223277_c0	330.22	341.5	294.69	313.05	86.19	74.23	167.36	P46778	RL21_HUMAN	"60S ribosomal protein L21"	"Homo sapiens (Human)."	3e-75
comp215951_c5	324.51	321.8	291.79	303.68	81.02	69.52	177.71	P07607	TYSY_MOUSE	"Thymidylate synthase"	"Mus musculus (Mouse)."	2e-144
comp215951_c5	324.51	321.8	291.79	303.68	81.02	69.52	177.71	P62250	RS16_RAT	"40S ribosomal protein S16"	"Rattus norvegicus (Rat)."	3e-92
comp223105_c0	316.07	153.83	92.93	75.67	57.78	45.74	34.76	P39963	CCNB3_CHICK	"G2/mitotic-specific cyclin-B3"	"Gallus gallus (Chicken)."	1e-96
comp223105_c0	316.07	153.83	92.93	75.67	57.78	45.74	34.76	Q5RC69	DCTD_PONAB	"Deoxycytidylate deaminase"	"Pongo abelii (Sumatran orangutan"	6e-91
comp214250_c0	312.03	264.25	203.77	115.94	149.42	141.54	150.19	Q9XYU0	MCM7_DROME	"DNA replication licensing factor Mcm7"	"Drosophila melanogaster (Fruit f"	4e-86
comp213855_c0	311.12	480.8	460.51	296.47	73.54	60.05	84.94	P15308	B4_XENLA	"Protein B4"	"Xenopus laevis (African clawed f"	0.0000000000001
comp215433_c2	311.12	499.09	493.97	450.51	275.85	263.13	367.89	Q95029	CATL_DROME	"Cathepsin L"	"Drosophila melanogaster (Fruit f"	3e-118
comp223422_c0	305.89	249.55	115.32	60.33	56.83	43.92	55.34	Q27746	DNMT1_PARLI	"DNA (cytosine-5)-methyltransferase PliMCI"	"Paracentrotus lividus (Common se"	0
comp215186_c0	302.14	304.11	263.25	247.11	90.24	77.42	102.24	Q62733	LAP2_RAT	"Lamina-associated polypeptide 2, isoform beta"	"Rattus norvegicus (Rat)."	0.0000000000007
comp213591_c0	291.03	208.38	167.73	187.88	66.46	58.08	105.96	P32429	RL7A_CHICK	"60S ribosomal protein L7a"	"Gallus gallus (Chicken)."	2e-138
comp215868_c0	282.37	316.9	273.13	237.92	188.12	185.39	255.26	Q28F07	ANM1_XENTR	"Protein arginine N-methyltransferase 1"	"Xenopus tropicalis (Western claw"	0
comp223536_c1	278.78	188	125.85	90.53	58.84	39.05	39.64	Q8K4K5	L2GL1_RAT	"Lethal(2) giant larvae protein homolog 1"	"Rattus norvegicus (Rat)."	1e-166
comp223536_c1	278.78	188	125.85	90.53	58.84	39.05	39.64	Q8K4K5	L2GL1_RAT	"Lethal(2) giant larvae protein homolog 1"	"Rattus norvegicus (Rat)."	4e-167
comp223536_c1	278.78	188	125.85	90.53	58.84	39.05	39.64	Q15334	L2GL1_HUMAN	"Lethal(2) giant larvae protein homolog 1"	"Homo sapiens (Human)."	8e-167
comp223536_c1	278.78	188	125.85	90.53	58.84	39.05	39.64	Q15334	L2GL1_HUMAN	"Lethal(2) giant larvae protein homolog 1"	"Homo sapiens (Human)."	3e-167
comp218254_c1	278.3	14.11	21.4	22.88	28.89	23.04	23.08	P20483	MPIP_DROME	"M-phase inducer phosphatase"	"Drosophila melanogaster (Fruit f"	1e-72
comp217527_c2	277.05	286.8	220.94	114	60.89	50.99	43.05	Q62623	CDC20_RAT	"Cell division cycle protein 20 homolog"	"Rattus norvegicus (Rat)."	9e-160
comp208438_c1	276.6	274.16	236.9	248.06	60.9	58.21	137.8	P41115	RS11_XENLA	"40S ribosomal protein S11"	"Xenopus laevis (African clawed f"	4e-86
comp218963_c1	271.55	259	241.15	145.55	78.93	63.98	63.41	P31335	PUR9_CHICK	"Bifunctional purine biosynthesis protein PURH"	"Gallus gallus (Chicken)."	0
comp218963_c1	271.55	259	241.15	145.55	78.93	63.98	63.41	O35567	PUR9_RAT	"Bifunctional purine biosynthesis protein PURH"	"Rattus norvegicus (Rat)."	7e-41
comp218963_c1	271.55	259	241.15	145.55	78.93	63.98	63.41	O35567	PUR9_RAT	"Bifunctional purine biosynthesis protein PURH"	"Rattus norvegicus (Rat)."	2e-102
comp218963_c1	271.55	259	241.15	145.55	78.93	63.98	63.41	Q5F349	SG196_CHICK	"Probable inactive protein kinase-like protein SgK196"	"Gallus gallus (Chicken)."	7e-87
comp218963_c1	271.55	259	241.15	145.55	78.93	63.98	63.41	Q9JIX0	ENY2_MOUSE	"Enhancer of yellow 2 transcription factor homolog"	"Mus musculus (Mouse)."	1e-53
comp223611_c0	270.59	313.97	326.86	304.75	75.21	47.18	28.47	Q3ZCC3	TRAF6_BOVIN	"TNF receptor-associated factor 6"	"Bos taurus (Bovine)."	1e-52
comp223611_c0	270.59	313.97	326.86	304.75	75.21	47.18	28.47	Q5R7X9	RAD1_PONAB	"Cell cycle checkpoint protein RAD1"	"Pongo abelii (Sumatran orangutan"	6e-145
comp217347_c4	270.17	69.28	20.35	13.76	18.25	13.47	4.98	Q15311	RBP1_HUMAN	"RalA-binding protein 1"	"Homo sapiens (Human)."	5e-93
comp217347_c4	270.17	69.28	20.35	13.76	18.25	13.47	4.98	Q9NBX4	RTXE_DROME	"Probable RNA-directed DNA polymerase from transposon X-element"	"Drosophila melanogaster (Fruit f"	5e-38
comp208888_c0	267.5	313.65	222.16	245.36	139.78	115.34	209.38	Q8JFP1	IF4A2_CHICK	"Eukaryotic initiation factor 4A-II"	"Gallus gallus (Chicken)."	0
comp213973_c0	266.74	296.6	247.12	198.5	84.56	77.07	94.34	Q5XG24	RNP1A_XENLA	"RNA-binding protein with serine-rich domain 1-A"	"Xenopus laevis (African clawed f"	3e-45
comp208684_c0	264.32	69.75	174.37	174.85	94.94	117.55	142.03	Q06055	AT5G2_HUMAN	"ATP synthase lipid-binding protein, mitochondrial"	"Homo sapiens (Human)."	1e-54
comp224275_c1	263.35	166.42	120.95	61.8	27.33	28.77	35.01	P45974	UBP5_HUMAN	"Ubiquitin carboxyl-terminal hydrolase 5"	"Homo sapiens (Human)."	0
comp224275_c1	263.35	166.42	120.95	61.8	27.33	28.77	35.01	P45974	UBP5_HUMAN	"Ubiquitin carboxyl-terminal hydrolase 5"	"Homo sapiens (Human)."	3e-41
comp186654_c0	262.86	291.81	220.49	243.51	87.36	88.51	189.52	P0C8Z0	Y8359_ORYSI	"Uncharacterized protein OsI_027940"	"Oryza sativa subsp. indica (Rice"	8e-24
comp222636_c0	260.71	61.14	46.28	44.53	43.42	37.58	21.31	Q28DS3	RN170_XENTR	"E3 ubiquitin-protein ligase RNF170"	"Xenopus tropicalis (Western claw"	4e-75
comp222636_c0	260.71	61.14	46.28	44.53	43.42	37.58	21.31	Q6GQ73	HOOK3_XENLA	"Protein Hook homolog 3"	"Xenopus laevis (African clawed f"	0
comp214786_c6	258.07	335.09	251.29	129	100.72	88.29	91.96	Q8WXF0	SRS12_HUMAN	"Serine/arginine-rich splicing factor 12"	"Homo sapiens (Human)."	1e-51
comp214786_c6	258.07	335.09	251.29	129	100.72	88.29	91.96	Q8WXF0	SRS12_HUMAN	"Serine/arginine-rich splicing factor 12"	"Homo sapiens (Human)."	0.0000000005
comp223280_c0	257.49	74.63	136.92	135.21	85.75	69.25	135	P08570	RLA1_DROME	"60S acidic ribosomal protein P1"	"Drosophila melanogaster (Fruit f"	1e-29
comp224315_c4	256.36	273.52	215.1	148.04	100.01	88.28	111	Q14151	SAFB2_HUMAN	"Scaffold attachment factor B2"	"Homo sapiens (Human)."	1e-53
comp210589_c0	252.59	41.67	30.26	9.07	19.89	19.69	7.81	P40744	B910_XENLA	"Maternal B9.10 protein"	"Xenopus laevis (African clawed f"	6e-40
comp214000_c1	251.95	210.18	148.05	144.64	100.38	95.57	104.62	Q5R6K8	PP4C_PONAB	"Serine/threonine-protein phosphatase 4 catalytic subunit"	"Pongo abelii (Sumatran orangutan"	0
comp214058_c0	250.57	410.02	300.33	130.34	66.92	53.85	64.91	Q9CQX4	PAF15_MOUSE	"PCNA-associated factor"	"Mus musculus (Mouse)."	4e-16
comp207602_c0	249.57	351.99	325.01	273.1	92.23	111.38	235.13	Q02427	RBP1_DROME	"RNA-binding protein 1"	"Drosophila melanogaster (Fruit f"	4e-34
comp223380_c0	248.09	427.72	170.45	76.67	25.26	15	9.35	Q8NFU3	TSTD1_HUMAN	"Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1"	"Homo sapiens (Human)."	2e-23
comp223380_c0	248.09	427.72	170.45	76.67	25.26	15	9.35	Q9D0B5	TSTD3_MOUSE	"Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3"	"Mus musculus (Mouse)."	5e-16
comp221642_c0	247.59	5.7	2.92	2.41	5.06	4.68	3.39	A1A600	EFC4A_DANRE	"EF-hand calcium-binding domain-containing protein 4A"	"Danio rerio (Zebrafish) (Brachyd"	2e-67
comp222555_c0	245.26	166.36	146.64	137.43	72.99	69.94	95.67	Q75VN3	TCTP_BOMMO	"Translationally-controlled tumor protein homolog"	"Bombyx mori (Silk moth)."	3e-51
comp222555_c0	245.26	166.36	146.64	137.43	72.99	69.94	95.67	Q28FQ6	ARHL2_XENTR	"Poly(ADP-ribose) glycohydrolase ARH3"	"Xenopus tropicalis (Western claw"	2e-40
comp223536_c0	244.32	121.27	81.7	74.91	41.94	23.85	25.5	Q3TJ91	L2GL2_MOUSE	"Lethal(2) giant larvae protein homolog 2"	"Mus musculus (Mouse)."	1e-103
comp118745_c0	243.58	251.14	234.44	221.17	58.35	45.68	111.17	Q5R8M9	RS19_PONAB	"40S ribosomal protein S19"	"Pongo abelii (Sumatran orangutan"	2e-74
comp118745_c0	243.58	251.14	234.44	221.17	58.35	45.68	111.17	O95198	KLHL2_HUMAN	"Kelch-like protein 2"	"Homo sapiens (Human)."	1e-21
comp224805_c0	243.55	303.49	234.88	215.41	90.61	76.11	144.68	Q6P8G1	ILF2_XENTR	"Interleukin enhancer-binding factor 2 homolog"	"Xenopus tropicalis (Western claw"	4e-138
comp218728_c3	242.22	382.48	433.4	604.73	347.56	305.07	474.43	P08108	HSP70_ONCMY	"Heat shock cognate 70 kDa protein"	"Oncorhynchus mykiss (Rainbow tro"	0
comp210967_c0	241.43	46.24	20.31	10.05	19.81	16.83	14.76	Q8NBS3	S4A11_HUMAN	"Sodium bicarbonate transporter-like protein 11"	"Homo sapiens (Human)."	0
comp216709_c0	238.77	175.37	154.11	194.95	90.2	62.26	91.1	P17844	DDX5_HUMAN	"Probable ATP-dependent RNA helicase DDX5"	"Homo sapiens (Human)."	0
comp216709_c0	238.77	175.37	154.11	194.95	90.2	62.26	91.1	Q92841	DDX17_HUMAN	"Probable ATP-dependent RNA helicase DDX17"	"Homo sapiens (Human)."	6e-31
comp216709_c0	238.77	175.37	154.11	194.95	90.2	62.26	91.1	Q9TXJ8	RECQ1_CAEEL	"Putative ATP-dependent DNA helicase Q1"	"Caenorhabditis elegans."	1e-40
comp216709_c0	238.77	175.37	154.11	194.95	90.2	62.26	91.1	Q96HV5	TM41A_HUMAN	"Transmembrane protein 41A"	"Homo sapiens (Human)."	2e-76
comp207981_c0	235.81	344.41	286.81	232.04	117.7	134.13	173.8	Q5ZMC0	EDF1_CHICK	"Endothelial differentiation-related factor 1 homolog"	"Gallus gallus (Chicken)."	4e-66
comp214457_c2	235.63	158.22	114.62	81.15	75.23	55.08	54.29	Q5R5Q2	SRRM1_PONAB	"Serine/arginine repetitive matrix protein 1"	"Pongo abelii (Sumatran orangutan"	1e-63
comp214457_c2	235.63	158.22	114.62	81.15	75.23	55.08	54.29	Q5R5Q2	SRRM1_PONAB	"Serine/arginine repetitive matrix protein 1"	"Pongo abelii (Sumatran orangutan"	8e-64
comp217868_c0	232.9	24.77	94.89	124.97	98.25	88.4	155.68	P15999	ATPA_RAT	"ATP synthase subunit alpha, mitochondrial"	"Rattus norvegicus (Rat)."	0
comp212340_c0	232.48	268.13	289.52	237.39	122.85	133.96	189.34	Q91X83	METK1_MOUSE	"S-adenosylmethionine synthase isoform type-1"	"Mus musculus (Mouse)."	8e-77
comp222548_c1	230.57	154.53	73.62	42.58	43.18	40	36.29	P09324	YES_CHICK	"Tyrosine-protein kinase Yes"	"Gallus gallus (Chicken)."	9e-176
comp222548_c1	230.57	154.53	73.62	42.58	43.18	40	36.29	P09324	YES_CHICK	"Tyrosine-protein kinase Yes"	"Gallus gallus (Chicken)."	9e-175
comp222548_c1	230.57	154.53	73.62	42.58	43.18	40	36.29	P09324	YES_CHICK	"Tyrosine-protein kinase Yes"	"Gallus gallus (Chicken)."	4e-179
comp222548_c1	230.57	154.53	73.62	42.58	43.18	40	36.29	P09324	YES_CHICK	"Tyrosine-protein kinase Yes"	"Gallus gallus (Chicken)."	5e-180
comp222548_c1	230.57	154.53	73.62	42.58	43.18	40	36.29	P09324	YES_CHICK	"Tyrosine-protein kinase Yes"	"Gallus gallus (Chicken)."	2e-133
comp222548_c1	230.57	154.53	73.62	42.58	43.18	40	36.29	Q9V9J3	SRC42_DROME	"Tyrosine-protein kinase Src42A"	"Drosophila melanogaster (Fruit f"	3e-26
comp223842_c3	229.83	301.67	186.34	51.31	10.27	5.71	3.37	Q96Q27	ASB2_HUMAN	"Ankyrin repeat and SOCS box protein 2"	"Homo sapiens (Human)."	0.0000000000003
comp223842_c3	229.83	301.67	186.34	51.31	10.27	5.71	3.37	Q60778	IKBB_MOUSE	"NF-kappa-B inhibitor beta"	"Mus musculus (Mouse)."	0.000000000005
comp223673_c1	226.29	145.23	111.18	74	111.9	90.31	52.07	Q96I24	FUBP3_HUMAN	"Far upstream element-binding protein 3"	"Homo sapiens (Human)."	1e-80
comp223673_c1	226.29	145.23	111.18	74	111.9	90.31	52.07	Q14191	WRN_HUMAN	"Werner syndrome ATP-dependent helicase"	"Homo sapiens (Human)."	1e-43
comp223673_c1	226.29	145.23	111.18	74	111.9	90.31	52.07	Q96I24	FUBP3_HUMAN	"Far upstream element-binding protein 3"	"Homo sapiens (Human)."	2e-111
comp223673_c1	226.29	145.23	111.18	74	111.9	90.31	52.07	Q96I24	FUBP3_HUMAN	"Far upstream element-binding protein 3"	"Homo sapiens (Human)."	4e-82
comp223673_c1	226.29	145.23	111.18	74	111.9	90.31	52.07	Q96I24	FUBP3_HUMAN	"Far upstream element-binding protein 3"	"Homo sapiens (Human)."	2e-110
comp225852_c1	225.92	41.92	38.04	35.18	15.85	10.34	9.7	Q2NKX9	CB068_HUMAN	"UPF0561 protein C2orf68"	"Homo sapiens (Human)."	4e-18
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9Z2H5	E41L1_MOUSE	"Band 4.1-like protein 1"	"Mus musculus (Mouse)."	2e-170
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9H4G0	E41L1_HUMAN	"Band 4.1-like protein 1"	"Homo sapiens (Human)."	6e-176
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9V8R9	41_DROME	"Protein 4.1 homolog"	"Drosophila melanogaster (Fruit f"	0.000000000000002
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9V8R9	41_DROME	"Protein 4.1 homolog"	"Drosophila melanogaster (Fruit f"	2e-22
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9Z2H5	E41L1_MOUSE	"Band 4.1-like protein 1"	"Mus musculus (Mouse)."	1e-170
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9H4G0	E41L1_HUMAN	"Band 4.1-like protein 1"	"Homo sapiens (Human)."	2e-172
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9Z2H5	E41L1_MOUSE	"Band 4.1-like protein 1"	"Mus musculus (Mouse)."	2e-173
comp221670_c0	224.95	135.83	93.59	86.99	58.44	44.57	45.47	Q9Z2H5	E41L1_MOUSE	"Band 4.1-like protein 1"	"Mus musculus (Mouse)."	3e-172
comp215109_c0	224.58	222.21	143.06	121.52	82.31	89.6	126.04	Q25145	TPM_HALRU	Tropomyosin	"Haliotis rufescens (California r"	7e-79
comp215109_c0	224.58	222.21	143.06	121.52	82.31	89.6	126.04	Q25145	TPM_HALRU	Tropomyosin	"Haliotis rufescens (California r"	4e-61
comp225050_c4	224.02	212.96	162.5	135.92	92.78	99.42	129.42	Q8C854	MYEF2_MOUSE	"Myelin expression factor 2"	"Mus musculus (Mouse)."	1e-45
comp217843_c0	223.79	208.96	162.35	96.7	44.86	38.92	31.23	Q8IVN8	SBSPO_HUMAN	"Somatomedin-B and thrombospondin type-1 domain-containing protein"	"Homo sapiens (Human)."	3e-33
comp217843_c0	223.79	208.96	162.35	96.7	44.86	38.92	31.23	Q8IVN8	SBSPO_HUMAN	"Somatomedin-B and thrombospondin type-1 domain-containing protein"	"Homo sapiens (Human)."	1e-30
comp220967_c0	223.73	222.83	218.16	202.32	83.97	91.28	149.69	P62315	SMD1_MOUSE	"Small nuclear ribonucleoprotein Sm D1"	"Mus musculus (Mouse)."	2e-54
comp220967_c0	223.73	222.83	218.16	202.32	83.97	91.28	149.69	Q00688	FKBP3_HUMAN	"Peptidyl-prolyl cis-trans isomerase FKBP3"	"Homo sapiens (Human)."	3e-75
comp220967_c0	223.73	222.83	218.16	202.32	83.97	91.28	149.69	Q9VCZ3	OCTB1_DROME	"Octopamine receptor beta-1R"	"Drosophila melanogaster (Fruit f"	0.0000005
comp220967_c0	223.73	222.83	218.16	202.32	83.97	91.28	149.69	P30974	TLR1_DROME	"Tachykinin-like peptides receptor 86C"	"Drosophila melanogaster (Fruit f"	0.00000007
comp203998_c0	223.56	256.28	315	324.86	265.23	258.83	285.49	P42558	RAN_CHICK	"GTP-binding nuclear protein Ran"	"Gallus gallus (Chicken)."	6e-144
comp222083_c0	222.94	109.15	82.43	64.9	30.34	31.25	25.82	Q9VFJ2	RM11_DROME	"39S ribosomal protein L11, mitochondrial"	"Drosophila melanogaster (Fruit f"	5e-75
comp222083_c0	222.94	109.15	82.43	64.9	30.34	31.25	25.82	O94673	YG75_SCHPO	"Uncharacterized membrane protein C776.05"	"Schizosaccharomyces pombe (strai"	3e-27
comp221820_c1	216.05	20.65	12.34	14.87	14.07	9.49	4.87	Q3UCV8	F105B_MOUSE	"Protein FAM105B"	"Mus musculus (Mouse)."	7e-50
comp221820_c1	216.05	20.65	12.34	14.87	14.07	9.49	4.87	Q3UCV8	F105B_MOUSE	"Protein FAM105B"	"Mus musculus (Mouse)."	1e-49
comp218142_c0	215.02	189.67	152.46	174.92	58.22	50.32	100.76	O77457	T23O_ANOGA	"Tryptophan 2,3-dioxygenase"	"Anopheles gambiae (African malar"	5e-159
comp218142_c0	215.02	189.67	152.46	174.92	58.22	50.32	100.76	Q0Z8U2	RS3_PIG	"40S ribosomal protein S3"	"Sus scrofa (Pig)."	6e-160
comp218142_c0	215.02	189.67	152.46	174.92	58.22	50.32	100.76	Q26636	CATL_SARPE	"Cathepsin L"	"Sarcophaga peregrina (Flesh fly)"	3e-141
comp218142_c0	215.02	189.67	152.46	174.92	58.22	50.32	100.76	P04988	CYSP1_DICDI	"Cysteine proteinase 1"	"Dictyostelium discoideum (Slime "	0.000000001
comp218142_c0	215.02	189.67	152.46	174.92	58.22	50.32	100.76	Q8BM88	CATO_MOUSE	"Cathepsin O"	"Mus musculus (Mouse)."	3e-67
comp203953_c0	213.34	177.17	169.96	172.85	56.42	57.95	124.51	Q80W32	IQCG_MOUSE	"IQ domain-containing protein G"	"Mus musculus (Mouse)."	8e-83
comp203953_c0	213.34	177.17	169.96	172.85	56.42	57.95	124.51	Q5R8K6	RL35A_PONAB	"60S ribosomal protein L35a"	"Pongo abelii (Sumatran orangutan"	2e-51
comp216103_c0	210.44	246.77	164.24	112.54	53.57	44.35	51.26	Q8N806	UBR7_HUMAN	"Putative E3 ubiquitin-protein ligase UBR7"	"Homo sapiens (Human)."	7e-98
comp208483_c0	208.36	208.29	194.73	190.45	42.66	35.31	96.63	Q86WU2	LDHD_HUMAN	"Probable D-lactate dehydrogenase, mitochondrial"	"Homo sapiens (Human)."	0
comp208483_c0	208.36	208.29	194.73	190.45	42.66	35.31	96.63	O46160	RL14_LUMRU	"60S ribosomal protein L14"	"Lumbricus rubellus (Humus earthw"	7e-58
comp220950_c1	208.2	168.63	163.48	137.7	72.21	63.01	68.41	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	0
comp211550_c0	207.3	226.33	229.99	149.86	102.67	110.99	166.91	Q8BL97	SRSF7_MOUSE	"Serine/arginine-rich splicing factor 7"	"Mus musculus (Mouse)."	1e-42
comp211550_c0	207.3	226.33	229.99	149.86	102.67	110.99	166.91	Q8BL97	SRSF7_MOUSE	"Serine/arginine-rich splicing factor 7"	"Mus musculus (Mouse)."	9e-43
comp214399_c0	205.59	164.02	124.03	65.41	38.01	41.58	60.42	A7Y2W8	SC6A9_XENLA	"Sodium- and chloride-dependent glycine transporter 1"	"Xenopus laevis (African clawed f"	1e-174
comp216082_c1	204.92	246.85	194.69	144.96	90.6	95.92	95.78	P23246	SFPQ_HUMAN	"Splicing factor, proline- and glutamine-rich"	"Homo sapiens (Human)."	4e-104
comp216913_c0	204.72	245.96	131.43	124.87	45.14	47.79	47.58	Q8R4R6	NUP53_MOUSE	"Nucleoporin NUP53"	"Mus musculus (Mouse)."	4e-70
comp220478_c1	202.66	125.83	44.21	32.23	25.79	19.97	25.63	F1Q4S1	ATP9B_DANRE	"Probable phospholipid-transporting ATPase IIB"	"Danio rerio (Zebrafish) (Brachyd"	3e-103
comp220478_c1	202.66	125.83	44.21	32.23	25.79	19.97	25.63	F1Q4S1	ATP9B_DANRE	"Probable phospholipid-transporting ATPase IIB"	"Danio rerio (Zebrafish) (Brachyd"	8e-103
comp220478_c1	202.66	125.83	44.21	32.23	25.79	19.97	25.63	A1A4J6	ATP9B_BOVIN	"Probable phospholipid-transporting ATPase IIB"	"Bos taurus (Bovine)."	0
comp220478_c1	202.66	125.83	44.21	32.23	25.79	19.97	25.63	F1Q4S1	ATP9B_DANRE	"Probable phospholipid-transporting ATPase IIB"	"Danio rerio (Zebrafish) (Brachyd"	0
